id,url,coursename,price,priceunit,course_code,duration,start_date,end_date,slot_time,brandname,region
47,https://www.globalknowledge.com/us-en/course/182563/wlfndu-understanding-cisco-wireless-foundations-v20/,"WLFNDU - Understanding Cisco Wireless Foundations v2.0
Learn foundational knowledge that will prepare you for the professional-level enterprise wireless courses and certification exams.",3995.0,USD,GK# 100618,5 Days,"Sep 09 - 13, 2024",,10:00 AM - 6:00 PM EST,Global Knowledge,USA
48,https://www.globalknowledge.com/us-en/course/91340/mpls-implementing-cisco-mpls-v30/,"MPLS - Implementing Cisco MPLS v3.0
Learn to deploy MPLS and MPLS VPN infrastructures.",750.0,USD,GK# 3097,,,,,Global Knowledge,USA
49,https://www.globalknowledge.com/us-en/course/183182/dccucs-configuring-cisco-unified-computing-system-v10/,"DCCUCS - Configuring Cisco Unified Computing System v1.0
This course shows you how to deploy, secure, operate, and maintain Cisco Unified Computing System (Cisco UCS) B-series blade servers, Cisco UCS C-Series, and S-Series rack servers for use in data centers.",3695.0,USD,GK# 100664,3 Days,"Aug 12 - 14, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
49,https://www.globalknowledge.com/us-en/course/183182/dccucs-configuring-cisco-unified-computing-system-v10/,"DCCUCS - Configuring Cisco Unified Computing System v1.0
This course shows you how to deploy, secure, operate, and maintain Cisco Unified Computing System (Cisco UCS) B-series blade servers, Cisco UCS C-Series, and S-Series rack servers for use in data centers.",3695.0,USD,GK# 100664,3 Days,"Aug 12 - 14, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
49,https://www.globalknowledge.com/us-en/course/183182/dccucs-configuring-cisco-unified-computing-system-v10/,"DCCUCS - Configuring Cisco Unified Computing System v1.0
This course shows you how to deploy, secure, operate, and maintain Cisco Unified Computing System (Cisco UCS) B-series blade servers, Cisco UCS C-Series, and S-Series rack servers for use in data centers.",3695.0,USD,GK# 100664,3 Days,"Oct 16 - 18, 2024",,ONLINE,Global Knowledge,USA
49,https://www.globalknowledge.com/us-en/course/183182/dccucs-configuring-cisco-unified-computing-system-v10/,"DCCUCS - Configuring Cisco Unified Computing System v1.0
This course shows you how to deploy, secure, operate, and maintain Cisco Unified Computing System (Cisco UCS) B-series blade servers, Cisco UCS C-Series, and S-Series rack servers for use in data centers.",3695.0,USD,GK# 100664,3 Days,"Jan 22 - 24, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
50,https://www.globalknowledge.com/us-en/course/86409/ip6fd-ipv6-fundamentals-design-and-deployment-v30/,"IP6FD - IPv6 Fundamentals, Design, and Deployment v3.0
Gain the knowledge and skills you need to configure the Cisco IOS software IPv6 features.",3495.0,USD,GK# 5764,5 Days,"Sep 16 - 20, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
50,https://www.globalknowledge.com/us-en/course/86409/ip6fd-ipv6-fundamentals-design-and-deployment-v30/,"IP6FD - IPv6 Fundamentals, Design, and Deployment v3.0
Gain the knowledge and skills you need to configure the Cisco IOS software IPv6 features.",3495.0,USD,GK# 5764,5 Days,"Sep 16 - 20, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
50,https://www.globalknowledge.com/us-en/course/86409/ip6fd-ipv6-fundamentals-design-and-deployment-v30/,"IP6FD - IPv6 Fundamentals, Design, and Deployment v3.0
Gain the knowledge and skills you need to configure the Cisco IOS software IPv6 features.",3495.0,USD,GK# 5764,5 Days,"Jan 13 - 17, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
51,https://www.globalknowledge.com/us-en/course/90187/ssfsnort-securing-cisco-networks-with-open-source-snort-v21/,"SSFSNORT - Securing Cisco Networks with Open Source Snort® v2.1
Learn how to build and manage a Snort® system using open source tools, plug-ins, as well as the Snort rule language to help manage, tune, and deliver feedback on suspicious network activity.",1000.0,USD,GK# 5826,,,,,Global Knowledge,USA
52,https://www.globalknowledge.com/us-en/course/188209/sdwsec-sd-wan-advanced-policy-security-and-programmability/,"SDWSEC-SD-WAN Advanced Policy, Security, and Programmability
This course provides hands-on training on Cisco SD-WAN Programmability features.",3495.0,USD,GK# 821316,3 Days,"Aug 26 - 28, 2024",,10:00 AM - 6:00 PM EST,Global Knowledge,USA
52,https://www.globalknowledge.com/us-en/course/188209/sdwsec-sd-wan-advanced-policy-security-and-programmability/,"SDWSEC-SD-WAN Advanced Policy, Security, and Programmability
This course provides hands-on training on Cisco SD-WAN Programmability features.",3495.0,USD,GK# 821316,3 Days,"Aug 26 - 28, 2024",,10:00 AM - 6:00 PM EST,Global Knowledge,USA
53,https://www.globalknowledge.com/us-en/course/155808/introduction-to-cisco-ios-xr-iosxr100/,"Introduction to Cisco IOS XR-IOSXR100
Learn about the features and functions of the Cisco IOS XR Software operating system.",750.0,USD,GK# 5652,,,,,Global Knowledge,USA
54,https://www.globalknowledge.com/us-en/course/187577/cpcp-implementing-cisco-prime-cable-provisioning-61-broadband-access-center-bac/,"CPCP-Implementing Cisco Prime Cable Provisioning 6.1 Broadband Access Center – BAC
Learn the Prime Cable Provisioning (PCP) architecture, PCP installation in a Linux environment, and more.",,USD,GK# 821218,,,,,Global Knowledge,USA
55,https://www.globalknowledge.com/us-en/course/181229/spvi-implementing-cisco-service-provider-vpn-services-v10/,"SPVI - Implementing Cisco Service Provider VPN Services v1.0
This course prepares you to manage end-customer VPN environments built over a common service provider MPLS backbone.",1000.0,USD,GK# 100509,,,,,Global Knowledge,USA
56,https://www.globalknowledge.com/us-en/course/197278/sfwipf-fundamentals-of-cisco-firewall-threat-defense-and-intrusion-prevention/,"SFWIPF - Fundamentals of Cisco Firewall Threat Defense and Intrusion Prevention
This Fundamentals of Cisco Firewall Threat Defense and Intrusion Prevention (SFWIPF) course shows you how to implement and configure Cisco Secure Firewall Threat Defense for deployment as a next generation firewall at the internet edge. You'll gain an understanding of Cisco Secure Firewall architecture and deployment, base configuration, packet processing and advanced options, and conducting Secure Firewall administration troubleshooting.",3995.0,USD,GK# 860012,5 Days,"Sep 30 - Oct 04, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
56,https://www.globalknowledge.com/us-en/course/197278/sfwipf-fundamentals-of-cisco-firewall-threat-defense-and-intrusion-prevention/,"SFWIPF - Fundamentals of Cisco Firewall Threat Defense and Intrusion Prevention
This Fundamentals of Cisco Firewall Threat Defense and Intrusion Prevention (SFWIPF) course shows you how to implement and configure Cisco Secure Firewall Threat Defense for deployment as a next generation firewall at the internet edge. You'll gain an understanding of Cisco Secure Firewall architecture and deployment, base configuration, packet processing and advanced options, and conducting Secure Firewall administration troubleshooting.",3995.0,USD,GK# 860012,5 Days,"Sep 30 - Oct 04, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
56,https://www.globalknowledge.com/us-en/course/197278/sfwipf-fundamentals-of-cisco-firewall-threat-defense-and-intrusion-prevention/,"SFWIPF - Fundamentals of Cisco Firewall Threat Defense and Intrusion Prevention
This Fundamentals of Cisco Firewall Threat Defense and Intrusion Prevention (SFWIPF) course shows you how to implement and configure Cisco Secure Firewall Threat Defense for deployment as a next generation firewall at the internet edge. You'll gain an understanding of Cisco Secure Firewall architecture and deployment, base configuration, packet processing and advanced options, and conducting Secure Firewall administration troubleshooting.",3995.0,USD,GK# 860012,5 Days,"Oct 07 - 11, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
56,https://www.globalknowledge.com/us-en/course/197278/sfwipf-fundamentals-of-cisco-firewall-threat-defense-and-intrusion-prevention/,"SFWIPF - Fundamentals of Cisco Firewall Threat Defense and Intrusion Prevention
This Fundamentals of Cisco Firewall Threat Defense and Intrusion Prevention (SFWIPF) course shows you how to implement and configure Cisco Secure Firewall Threat Defense for deployment as a next generation firewall at the internet edge. You'll gain an understanding of Cisco Secure Firewall architecture and deployment, base configuration, packet processing and advanced options, and conducting Secure Firewall administration troubleshooting.",3995.0,USD,GK# 860012,5 Days,"Jan 13 - 17, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
56,https://www.globalknowledge.com/us-en/course/197278/sfwipf-fundamentals-of-cisco-firewall-threat-defense-and-intrusion-prevention/,"SFWIPF - Fundamentals of Cisco Firewall Threat Defense and Intrusion Prevention
This Fundamentals of Cisco Firewall Threat Defense and Intrusion Prevention (SFWIPF) course shows you how to implement and configure Cisco Secure Firewall Threat Defense for deployment as a next generation firewall at the internet edge. You'll gain an understanding of Cisco Secure Firewall architecture and deployment, base configuration, packet processing and advanced options, and conducting Secure Firewall administration troubleshooting.",3995.0,USD,GK# 860012,5 Days,"Mar 10 - 14, 2025",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
57,https://www.globalknowledge.com/us-en/course/189737/sso-cisco-stealthwatch-for-security/,"SSO-Cisco Stealthwatch for Security
This course focuses on using the Cisco Stealthwatch system from the perspective of a security analyst.
GK# 821421
Vendor# SSO",,USD,,,,,,Global Knowledge,USA
58,https://www.globalknowledge.com/us-en/course/91337/bgp-configuring-bgp-on-cisco-routers-v40/,"BGP - Configuring BGP on Cisco Routers v4.0
Learn to optimally deploy BGP in your network.",3695.0,USD,GK# 3049,5 Days,"Aug 05 - 09, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
58,https://www.globalknowledge.com/us-en/course/91337/bgp-configuring-bgp-on-cisco-routers-v40/,"BGP - Configuring BGP on Cisco Routers v4.0
Learn to optimally deploy BGP in your network.",3695.0,USD,GK# 3049,5 Days,"Aug 05 - 09, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
58,https://www.globalknowledge.com/us-en/course/91337/bgp-configuring-bgp-on-cisco-routers-v40/,"BGP - Configuring BGP on Cisco Routers v4.0
Learn to optimally deploy BGP in your network.",3695.0,USD,GK# 3049,5 Days,"Oct 07 - 11, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
58,https://www.globalknowledge.com/us-en/course/91337/bgp-configuring-bgp-on-cisco-routers-v40/,"BGP - Configuring BGP on Cisco Routers v4.0
Learn to optimally deploy BGP in your network.",3695.0,USD,GK# 3049,5 Days,"Dec 02 - 06, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
59,https://www.globalknowledge.com/us-en/course/187579/dnaas-leveraging-cisco-intent-based-networking-dna-assurance-v21/,"DNAAS - Leveraging Cisco Intent-Based Networking DNA Assurance v2.1
Leveraging Cisco Intent-Based Networking DNA Assurance (DNAAS) Version 2.1 is a three-day course that provides you with the skills to monitor and troubleshoot a traditional brownfield network infrastructure by using Cisco DNA Assurance.",1995.0,USD,GK# 821220,2 Days,"Oct 07 - 08, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
59,https://www.globalknowledge.com/us-en/course/187579/dnaas-leveraging-cisco-intent-based-networking-dna-assurance-v21/,"DNAAS - Leveraging Cisco Intent-Based Networking DNA Assurance v2.1
Leveraging Cisco Intent-Based Networking DNA Assurance (DNAAS) Version 2.1 is a three-day course that provides you with the skills to monitor and troubleshoot a traditional brownfield network infrastructure by using Cisco DNA Assurance.",1995.0,USD,GK# 821220,2 Days,"Oct 07 - 08, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
59,https://www.globalknowledge.com/us-en/course/187579/dnaas-leveraging-cisco-intent-based-networking-dna-assurance-v21/,"DNAAS - Leveraging Cisco Intent-Based Networking DNA Assurance v2.1
Leveraging Cisco Intent-Based Networking DNA Assurance (DNAAS) Version 2.1 is a three-day course that provides you with the skills to monitor and troubleshoot a traditional brownfield network infrastructure by using Cisco DNA Assurance.",1995.0,USD,GK# 821220,2 Days,"Jan 21 - 22, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
60,https://www.globalknowledge.com/us-en/course/181196/enarsi-implementing-cisco-enterprise-advanced-routing-and-services-v10/,"ENARSI - Implementing Cisco Enterprise Advanced Routing and Services v1.0
Learn to install, configure, operate and troubleshoot a Cisco enterprise network including advanced routing and infrastructure technologies.",4095.0,USD,GK# 100476,5 Days,"Aug 12 - 16, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
60,https://www.globalknowledge.com/us-en/course/181196/enarsi-implementing-cisco-enterprise-advanced-routing-and-services-v10/,"ENARSI - Implementing Cisco Enterprise Advanced Routing and Services v1.0
Learn to install, configure, operate and troubleshoot a Cisco enterprise network including advanced routing and infrastructure technologies.",4095.0,USD,GK# 100476,5 Days,"Jul 29 - Aug 02, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
60,https://www.globalknowledge.com/us-en/course/181196/enarsi-implementing-cisco-enterprise-advanced-routing-and-services-v10/,"ENARSI - Implementing Cisco Enterprise Advanced Routing and Services v1.0
Learn to install, configure, operate and troubleshoot a Cisco enterprise network including advanced routing and infrastructure technologies.",4095.0,USD,GK# 100476,5 Days,"Aug 12 - 16, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
60,https://www.globalknowledge.com/us-en/course/181196/enarsi-implementing-cisco-enterprise-advanced-routing-and-services-v10/,"ENARSI - Implementing Cisco Enterprise Advanced Routing and Services v1.0
Learn to install, configure, operate and troubleshoot a Cisco enterprise network including advanced routing and infrastructure technologies.",4095.0,USD,GK# 100476,5 Days,"Sep 09 - 13, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
60,https://www.globalknowledge.com/us-en/course/181196/enarsi-implementing-cisco-enterprise-advanced-routing-and-services-v10/,"ENARSI - Implementing Cisco Enterprise Advanced Routing and Services v1.0
Learn to install, configure, operate and troubleshoot a Cisco enterprise network including advanced routing and infrastructure technologies.",4095.0,USD,GK# 100476,5 Days,"Sep 16 - 20, 2024",,11:30 AM - 7:30 PM EDT,Global Knowledge,USA
60,https://www.globalknowledge.com/us-en/course/181196/enarsi-implementing-cisco-enterprise-advanced-routing-and-services-v10/,"ENARSI - Implementing Cisco Enterprise Advanced Routing and Services v1.0
Learn to install, configure, operate and troubleshoot a Cisco enterprise network including advanced routing and infrastructure technologies.",4095.0,USD,GK# 100476,5 Days,"Oct 28 - Nov 01, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
60,https://www.globalknowledge.com/us-en/course/181196/enarsi-implementing-cisco-enterprise-advanced-routing-and-services-v10/,"ENARSI - Implementing Cisco Enterprise Advanced Routing and Services v1.0
Learn to install, configure, operate and troubleshoot a Cisco enterprise network including advanced routing and infrastructure technologies.",4095.0,USD,GK# 100476,5 Days,"Nov 11 - 15, 2024",,11:30 AM - 7:30 PM EST,Global Knowledge,USA
60,https://www.globalknowledge.com/us-en/course/181196/enarsi-implementing-cisco-enterprise-advanced-routing-and-services-v10/,"ENARSI - Implementing Cisco Enterprise Advanced Routing and Services v1.0
Learn to install, configure, operate and troubleshoot a Cisco enterprise network including advanced routing and infrastructure technologies.",4095.0,USD,GK# 100476,5 Days,"Nov 18 - 22, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
60,https://www.globalknowledge.com/us-en/course/181196/enarsi-implementing-cisco-enterprise-advanced-routing-and-services-v10/,"ENARSI - Implementing Cisco Enterprise Advanced Routing and Services v1.0
Learn to install, configure, operate and troubleshoot a Cisco enterprise network including advanced routing and infrastructure technologies.",4095.0,USD,GK# 100476,5 Days,"Dec 02 - 06, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
60,https://www.globalknowledge.com/us-en/course/181196/enarsi-implementing-cisco-enterprise-advanced-routing-and-services-v10/,"ENARSI - Implementing Cisco Enterprise Advanced Routing and Services v1.0
Learn to install, configure, operate and troubleshoot a Cisco enterprise network including advanced routing and infrastructure technologies.",4095.0,USD,GK# 100476,5 Days,"Jan 20 - 24, 2025",,11:30 AM - 7:30 PM EST,Global Knowledge,USA
60,https://www.globalknowledge.com/us-en/course/181196/enarsi-implementing-cisco-enterprise-advanced-routing-and-services-v10/,"ENARSI - Implementing Cisco Enterprise Advanced Routing and Services v1.0
Learn to install, configure, operate and troubleshoot a Cisco enterprise network including advanced routing and infrastructure technologies.",4095.0,USD,GK# 100476,5 Days,"Jan 27 - 31, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
60,https://www.globalknowledge.com/us-en/course/181196/enarsi-implementing-cisco-enterprise-advanced-routing-and-services-v10/,"ENARSI - Implementing Cisco Enterprise Advanced Routing and Services v1.0
Learn to install, configure, operate and troubleshoot a Cisco enterprise network including advanced routing and infrastructure technologies.",4095.0,USD,GK# 100476,5 Days,"Feb 24 - 28, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
60,https://www.globalknowledge.com/us-en/course/181196/enarsi-implementing-cisco-enterprise-advanced-routing-and-services-v10/,"ENARSI - Implementing Cisco Enterprise Advanced Routing and Services v1.0
Learn to install, configure, operate and troubleshoot a Cisco enterprise network including advanced routing and infrastructure technologies.",4095.0,USD,GK# 100476,5 Days,"Mar 31 - Apr 04, 2025",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
61,https://www.globalknowledge.com/us-en/course/91553/cisco-optical-technology-intermediate-opt200/,"Cisco Optical Technology Intermediate (OPT200)
Learn the skills necessary to deploy a Cisco Optical Networking System (ONS) 15454 Multiservice Transport Platform (MSTP) network from installation to protection.",,USD,GK# 3787,,,,,Global Knowledge,USA
62,https://www.globalknowledge.com/us-en/course/181244/claui-implementing-automation-for-cisco-collaboration-solutions-v10/,"CLAUI - Implementing Automation for Cisco Collaboration Solutions v1.0
Implement automated and programmable Cisco Collaboration solutions for voice, video, collaboration, and conferencing on-premises or in the cloud.",3000.0,USD,GK# 100524,3 Days,"Oct 16 - 18, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
62,https://www.globalknowledge.com/us-en/course/181244/claui-implementing-automation-for-cisco-collaboration-solutions-v10/,"CLAUI - Implementing Automation for Cisco Collaboration Solutions v1.0
Implement automated and programmable Cisco Collaboration solutions for voice, video, collaboration, and conferencing on-premises or in the cloud.",3000.0,USD,GK# 100524,3 Days,"Oct 16 - 18, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
62,https://www.globalknowledge.com/us-en/course/181244/claui-implementing-automation-for-cisco-collaboration-solutions-v10/,"CLAUI - Implementing Automation for Cisco Collaboration Solutions v1.0
Implement automated and programmable Cisco Collaboration solutions for voice, video, collaboration, and conferencing on-premises or in the cloud.",3000.0,USD,GK# 100524,3 Days,"Dec 09 - 11, 2024",,ONLINE,Global Knowledge,USA
63,https://www.globalknowledge.com/us-en/course/181202/dccor-implementing-and-operating-cisco-data-center-core-technologies-v12/,"DCCOR - Implementing and Operating Cisco Data Center Core Technologies v1.2
Prepare for advanced-level data center roles and the Cisco CCNP Data Center and CCIE Data Center certification exams.",4595.0,USD,GK# 100482,5 Days,"Nov 04 - 08, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
63,https://www.globalknowledge.com/us-en/course/181202/dccor-implementing-and-operating-cisco-data-center-core-technologies-v12/,"DCCOR - Implementing and Operating Cisco Data Center Core Technologies v1.2
Prepare for advanced-level data center roles and the Cisco CCNP Data Center and CCIE Data Center certification exams.",4595.0,USD,GK# 100482,5 Days,"Jul 22 - 26, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
63,https://www.globalknowledge.com/us-en/course/181202/dccor-implementing-and-operating-cisco-data-center-core-technologies-v12/,"DCCOR - Implementing and Operating Cisco Data Center Core Technologies v1.2
Prepare for advanced-level data center roles and the Cisco CCNP Data Center and CCIE Data Center certification exams.",4595.0,USD,GK# 100482,5 Days,"Nov 04 - 08, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
63,https://www.globalknowledge.com/us-en/course/181202/dccor-implementing-and-operating-cisco-data-center-core-technologies-v12/,"DCCOR - Implementing and Operating Cisco Data Center Core Technologies v1.2
Prepare for advanced-level data center roles and the Cisco CCNP Data Center and CCIE Data Center certification exams.",4595.0,USD,GK# 100482,5 Days,"Jan 06 - 10, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
64,https://www.globalknowledge.com/us-en/course/181195/encor-implementing-and-operating-cisco-enterprise-network-core-technologies-v13/,"ENCOR - Implementing and Operating Cisco Enterprise Network Core Technologies v1.3
This course gives you the knowledge and skills needed to configure, troubleshoot, and manage wired and wireless Cisco enterprise networks.",4295.0,USD,GK# 100475,5 Days,"Aug 12 - 16, 2024",,11:30 AM - 7:30 PM EDT,Global Knowledge,USA
64,https://www.globalknowledge.com/us-en/course/181195/encor-implementing-and-operating-cisco-enterprise-network-core-technologies-v13/,"ENCOR - Implementing and Operating Cisco Enterprise Network Core Technologies v1.3
This course gives you the knowledge and skills needed to configure, troubleshoot, and manage wired and wireless Cisco enterprise networks.",4295.0,USD,GK# 100475,5 Days,"Jul 29 - Aug 02, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
64,https://www.globalknowledge.com/us-en/course/181195/encor-implementing-and-operating-cisco-enterprise-network-core-technologies-v13/,"ENCOR - Implementing and Operating Cisco Enterprise Network Core Technologies v1.3
This course gives you the knowledge and skills needed to configure, troubleshoot, and manage wired and wireless Cisco enterprise networks.",4295.0,USD,GK# 100475,5 Days,"Aug 12 - 16, 2024",,11:30 AM - 7:30 PM EDT,Global Knowledge,USA
64,https://www.globalknowledge.com/us-en/course/181195/encor-implementing-and-operating-cisco-enterprise-network-core-technologies-v13/,"ENCOR - Implementing and Operating Cisco Enterprise Network Core Technologies v1.3
This course gives you the knowledge and skills needed to configure, troubleshoot, and manage wired and wireless Cisco enterprise networks.",4295.0,USD,GK# 100475,5 Days,"Aug 19 - 23, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
64,https://www.globalknowledge.com/us-en/course/181195/encor-implementing-and-operating-cisco-enterprise-network-core-technologies-v13/,"ENCOR - Implementing and Operating Cisco Enterprise Network Core Technologies v1.3
This course gives you the knowledge and skills needed to configure, troubleshoot, and manage wired and wireless Cisco enterprise networks.",4295.0,USD,GK# 100475,5 Days,"Aug 26 - 30, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
64,https://www.globalknowledge.com/us-en/course/181195/encor-implementing-and-operating-cisco-enterprise-network-core-technologies-v13/,"ENCOR - Implementing and Operating Cisco Enterprise Network Core Technologies v1.3
This course gives you the knowledge and skills needed to configure, troubleshoot, and manage wired and wireless Cisco enterprise networks.",4295.0,USD,GK# 100475,5 Days,"Sep 09 - 13, 2024",,11:30 AM - 7:30 PM EDT,Global Knowledge,USA
64,https://www.globalknowledge.com/us-en/course/181195/encor-implementing-and-operating-cisco-enterprise-network-core-technologies-v13/,"ENCOR - Implementing and Operating Cisco Enterprise Network Core Technologies v1.3
This course gives you the knowledge and skills needed to configure, troubleshoot, and manage wired and wireless Cisco enterprise networks.",4295.0,USD,GK# 100475,5 Days,"Sep 16 - 20, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
64,https://www.globalknowledge.com/us-en/course/181195/encor-implementing-and-operating-cisco-enterprise-network-core-technologies-v13/,"ENCOR - Implementing and Operating Cisco Enterprise Network Core Technologies v1.3
This course gives you the knowledge and skills needed to configure, troubleshoot, and manage wired and wireless Cisco enterprise networks.",4295.0,USD,GK# 100475,5 Days,"Sep 23 - 27, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
64,https://www.globalknowledge.com/us-en/course/181195/encor-implementing-and-operating-cisco-enterprise-network-core-technologies-v13/,"ENCOR - Implementing and Operating Cisco Enterprise Network Core Technologies v1.3
This course gives you the knowledge and skills needed to configure, troubleshoot, and manage wired and wireless Cisco enterprise networks.",4295.0,USD,GK# 100475,5 Days,"Oct 07 - 11, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
64,https://www.globalknowledge.com/us-en/course/181195/encor-implementing-and-operating-cisco-enterprise-network-core-technologies-v13/,"ENCOR - Implementing and Operating Cisco Enterprise Network Core Technologies v1.3
This course gives you the knowledge and skills needed to configure, troubleshoot, and manage wired and wireless Cisco enterprise networks.",4295.0,USD,GK# 100475,5 Days,"Oct 21 - 25, 2024",,11:30 AM - 7:30 PM EDT,Global Knowledge,USA
64,https://www.globalknowledge.com/us-en/course/181195/encor-implementing-and-operating-cisco-enterprise-network-core-technologies-v13/,"ENCOR - Implementing and Operating Cisco Enterprise Network Core Technologies v1.3
This course gives you the knowledge and skills needed to configure, troubleshoot, and manage wired and wireless Cisco enterprise networks.",4295.0,USD,GK# 100475,5 Days,"Oct 28 - Nov 01, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
64,https://www.globalknowledge.com/us-en/course/181195/encor-implementing-and-operating-cisco-enterprise-network-core-technologies-v13/,"ENCOR - Implementing and Operating Cisco Enterprise Network Core Technologies v1.3
This course gives you the knowledge and skills needed to configure, troubleshoot, and manage wired and wireless Cisco enterprise networks.",4295.0,USD,GK# 100475,5 Days,"Nov 04 - 08, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
64,https://www.globalknowledge.com/us-en/course/181195/encor-implementing-and-operating-cisco-enterprise-network-core-technologies-v13/,"ENCOR - Implementing and Operating Cisco Enterprise Network Core Technologies v1.3
This course gives you the knowledge and skills needed to configure, troubleshoot, and manage wired and wireless Cisco enterprise networks.",4295.0,USD,GK# 100475,5 Days,"Nov 11 - 15, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
64,https://www.globalknowledge.com/us-en/course/181195/encor-implementing-and-operating-cisco-enterprise-network-core-technologies-v13/,"ENCOR - Implementing and Operating Cisco Enterprise Network Core Technologies v1.3
This course gives you the knowledge and skills needed to configure, troubleshoot, and manage wired and wireless Cisco enterprise networks.",4295.0,USD,GK# 100475,5 Days,"Nov 18 - 22, 2024",,ONLINE,Global Knowledge,USA
64,https://www.globalknowledge.com/us-en/course/181195/encor-implementing-and-operating-cisco-enterprise-network-core-technologies-v13/,"ENCOR - Implementing and Operating Cisco Enterprise Network Core Technologies v1.3
This course gives you the knowledge and skills needed to configure, troubleshoot, and manage wired and wireless Cisco enterprise networks.",4295.0,USD,GK# 100475,5 Days,"Dec 02 - 06, 2024",,11:30 AM - 7:30 PM EST,Global Knowledge,USA
64,https://www.globalknowledge.com/us-en/course/181195/encor-implementing-and-operating-cisco-enterprise-network-core-technologies-v13/,"ENCOR - Implementing and Operating Cisco Enterprise Network Core Technologies v1.3
This course gives you the knowledge and skills needed to configure, troubleshoot, and manage wired and wireless Cisco enterprise networks.",4295.0,USD,GK# 100475,5 Days,"Dec 09 - 13, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
64,https://www.globalknowledge.com/us-en/course/181195/encor-implementing-and-operating-cisco-enterprise-network-core-technologies-v13/,"ENCOR - Implementing and Operating Cisco Enterprise Network Core Technologies v1.3
This course gives you the knowledge and skills needed to configure, troubleshoot, and manage wired and wireless Cisco enterprise networks.",4295.0,USD,GK# 100475,5 Days,"Dec 16 - 20, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
64,https://www.globalknowledge.com/us-en/course/181195/encor-implementing-and-operating-cisco-enterprise-network-core-technologies-v13/,"ENCOR - Implementing and Operating Cisco Enterprise Network Core Technologies v1.3
This course gives you the knowledge and skills needed to configure, troubleshoot, and manage wired and wireless Cisco enterprise networks.",4295.0,USD,GK# 100475,5 Days,"Jan 06 - 10, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
64,https://www.globalknowledge.com/us-en/course/181195/encor-implementing-and-operating-cisco-enterprise-network-core-technologies-v13/,"ENCOR - Implementing and Operating Cisco Enterprise Network Core Technologies v1.3
This course gives you the knowledge and skills needed to configure, troubleshoot, and manage wired and wireless Cisco enterprise networks.",4295.0,USD,GK# 100475,5 Days,"Jan 27 - 31, 2025",,11:30 AM - 7:30 PM EST,Global Knowledge,USA
